t,x,y,z,vx,vy,vz,ox,oy,oz,wx,wy,wz
0.39031717,-0.31589684,0.17902471,0.80078554,0.74927294,-5.151042,-2.3608394,7.1155443,-0.003501198,-31.868744,1.362922,-2.015365,-0.24773838
0.39148578,-0.3158965,0.17902155,0.8007857,0.74927205,-5.1510363,-2.3608391,7.115474,-0.0035011088,-31.868786,1.3627988,-2.0149593,-0.24773233
0.39265442,-0.31589612,0.1790194,0.80078536,0.74927104,-5.151035,-2.3608391,7.1154118,-0.0035009976,-31.868837,1.362675,-2.014555,-0.24772604
0.39382303,-0.3158959,0.17901762,0.80078536,0.74927026,-5.151029,-2.3608396,7.115344,-0.0035009345,-31.868881,1.3625512,-2.0141559,-0.24771981
0.39499164,-0.3158955,0.17901583,0.8007849,0.7492693,-5.1510253,-2.3608396,7.1152735,-0.0035007834,-31.868927,1.3624282,-2.0137541,-0.2477135
0.39616024,-0.31589517,0.17901458,0.800785,0.7492686,-5.1510243,-2.3608394,7.1152186,-0.0035006644,-31.868975,1.3623035,-2.0133584,-0.2477073
0.39732885,-0.31589502,0.17901339,0.8007847,0.7492677,-5.1510243,-2.3608391,7.1151586,-0.0035005244,-31.869024,1.3621794,-2.0129607,-0.24770157
0.3984975,-0.31589472,0.17900868,0.8007843,0.7492671,-5.151021,-2.3608384,7.1151085,-0.0035004055,-31.869068,1.3620553,-2.0125463,-0.24769425
0.3996661,-0.31589442,0.17900808,0.8007844,0.74926615,-5.1510167,-2.3608384,7.115047,-0.003500273,-31.86913,1.3619305,-2.0121531,-0.24768853
0.4008347,-0.3158942,0.17900588,0.80078423,0.7492656,-5.1510158,-2.3608387,7.1149926,-0.0035002397,-31.869186,1.3618052,-2.0117538,-0.247682
0.40200332,-0.31589398,0.17900349,0.8007843,0.7492647,-5.15101,-2.360839,7.114934,-0.0035000849,-31.869244,1.3616812,-2.0113523,-0.24767551
0.40317193,-0.3158937,0.1790017,0.8007839,0.74926364,-5.151011,-2.3608391,7.114884,-0.0034999547,-31.86929,1.3615557,-2.0109544,-0.24766938
0.40434057,-0.3158935,0.17899854,0.80078393,0.749263,-5.1510077,-2.360839,7.114826,-0.0034998285,-31.86935,1.3614317,-2.0105493,-0.24766222
0.40550917,-0.3158932,0.17899628,0.80078375,0.74926233,-5.1510057,-2.3608396,7.114786,-0.003499732,-31.8694,1.361306,-2.0101478,-0.24765567
0.40667778,-0.31589293,0.17899497,0.8007836,0.74926114,-5.1510057,-2.3608394,7.1147237,-0.0034995757,-31.86946,1.3611808,-2.0097518,-0.24764906
0.4078464,-0.31589276,0.17899306,0.8007836,0.74926025,-5.1510034,-2.3608396,7.1146755,-0.0034994679,-31.869513,1.3610553,-2.0093553,-0.24764271
0.409015,-0.31589252,0.17899211,0.80078346,0.74925995,-5.1510015,-2.36084,7.114629,-0.0034993063,-31.869574,1.3609307,-2.0089626,-0.24763647
0.41018364,-0.31589234,0.17899157,0.80078334,0.74925905,-5.150996,-2.3608403,7.114576,-0.0034991426,-31.869642,1.3608046,-2.0085711,-0.24762996
0.41135225,-0.31589207,0.17899026,0.80078316,0.7492581,-5.1509953,-2.3608406,7.1145296,-0.003498984,-31.869694,1.3606791,-2.008176,-0.24762332
0.41252086,-0.31589192,0.178988,0.80078274,0.7492575,-5.1509943,-2.3608403,7.114484,-0.0034988427,-31.869757,1.3605524,-2.0077784,-0.24761663
0.41368946,-0.31589183,0.17898722,0.8007826,0.7492567,-5.1509943,-2.36084,7.114436,-0.0034986965,-31.869816,1.3604265,-2.007387,-0.24761039
0.41485807,-0.31589156,0.1789871,0.80078256,0.749256,-5.150994,-2.3608408,7.114394,-0.0034985105,-31.869873,1.3603001,-2.0069985,-0.24760374
0.41602668,-0.3158914,0.1789846,0.80078244,0.7492554,-5.15099,-2.360841,7.114349,-0.0034983915,-31.869944,1.3601743,-2.006599,-0.24759674
0.41719532,-0.31589124,0.17898394,0.80078226,0.74925447,-5.150992,-2.3608415,7.1143074,-0.0034981894,-31.870008,1.3600478,-2.0062094,-0.24759035
0.41836393,-0.31589115,0.178982,0.8007819,0.74925375,-5.1509933,-2.3608425,7.1142817,-0.0034980162,-31.870071,1.3599205,-2.0058143,-0.24758357
0.41953254,-0.3158909,0.17898063,0.80078244,0.7492532,-5.1509914,-2.3608425,7.1142297,-0.0034978623,-31.870144,1.3597934,-2.0054207,-0.24757692
0.42070115,-0.3158907,0.17897896,0.800782,0.7492523,-5.1509914,-2.3608425,7.11419,-0.0034977037,-31.870186,1.3596671,-2.0050256,-0.24756971
0.42186975,-0.31589052,0.17897879,0.8007819,0.7492517,-5.15099,-2.3608425,7.1141605,-0.003497509,-31.870247,1.359541,-2.0046399,-0.24756305
0.4230384,-0.31589043,0.17897843,0.8007824,0.74925095,-5.15099,-2.360843,7.114127,-0.003497344,-31.87032,1.3594137,-2.0042527,-0.24755655
0.424207,-0.3158902,0.17897622,0.80078214,0.74925,-5.1509933,-2.3608432,7.114083,-0.0034971451,-31.8704,1.3592858,-2.0038545,-0.24754941
0.4253756,-0.31589016,0.17897539,0.8007822,0.7492496,-5.150991,-2.3608434,7.114059,-0.003496939,-31.870455,1.3591582,-2.0034666,-0.2475425
0.42654422,-0.31588995,0.1789745,0.8007821,0.7492487,-5.1509886,-2.3608444,7.114022,-0.0034968092,-31.870525,1.3590311,-2.0030773,-0.24753521
0.42771283,-0.31588978,0.17897342,0.80078214,0.7492482,-5.1509895,-2.3608449,7.1139793,-0.0034966306,-31.87061,1.358903,-2.0026875,-0.24752854
0.42888147,-0.31588972,0.17897378,0.800782,0.7492472,-5.150993,-2.3608444,7.11396,-0.0034963726,-31.87067,1.358775,-2.002305,-0.24752189
0.43005008,-0.31588954,0.17897265,0.8007821,0.74924684,-5.150994,-2.3608458,7.1139393,-0.0034962685,-31.870731,1.358647,-2.0019143,-0.24751468
0.43121868,-0.31588948,0.17897312,0.800782,0.74924576,-5.1509957,-2.3608463,7.1139026,-0.0034960709,-31.870813,1.3585191,-2.0015342,-0.24750829
0.4323873,-0.31588933,0.17897181,0.8007821,0.74924535,-5.150992,-2.360846,7.1138716,-0.0034958883,-31.870876,1.3583907,-2.0011427,-0.24750122
0.4335559,-0.31588918,0.17897044,0.80078226,0.7492448,-5.150999,-2.3608465,7.1138573,-0.0034956925,-31.870941,1.3582627,-2.000753,-0.24749367
0.43472454,-0.31588915,0.17896937,0.80078214,0.7492442,-5.150997,-2.3608472,7.11382,-0.0034954643,-31.871027,1.3581326,-2.0003653,-0.24748646
0.43589315,-0.31588906,0.17897002,0.80078214,0.74924344,-5.1509976,-2.3608472,7.11379,-0.0034952597,-31.871109,1.3580049,-1.9999858,-0.24747965
0.43706176,-0.31588888,0.17897032,0.8007822,0.74924284,-5.1510024,-2.3608472,7.1137743,-0.00349506,-31.871174,1.357876,-1.9996028,-0.24747285
0.43823037,-0.3158888,0.1789696,0.80078214,0.749242,-5.1510024,-2.3608484,7.113756,-0.0034948988,-31.871239,1.3577468,-1.9992161,-0.24746545
0.43939897,-0.3158887,0.17896871,0.80078256,0.7492412,-5.1510024,-2.3608484,7.1137333,-0.0034946196,-31.87132,1.3576165,-1.9988291,-0.24745852
0.4405676,-0.31588867,0.17896836,0.8007822,0.74924064,-5.1509986,-2.3608491,7.113703,-0.0034944597,-31.871399,1.3574885,-1.9984468,-0.24745108
0.44173622,-0.31588846,0.17896806,0.80078226,0.74924034,-5.1510024,-2.3608494,7.1136813,-0.0034942117,-31.871475,1.3573579,-1.9980608,-0.24744353
0.44290483,-0.31588846,0.17896895,0.8007823,0.74923915,-5.1510034,-2.3608496,7.113662,-0.0034940033,-31.871544,1.3572288,-1.9976854,-0.24743684
0.44407344,-0.31588826,0.17896913,0.80078197,0.7492386,-5.1510053,-2.3608499,7.113649,-0.0034937782,-31.871618,1.3570995,-1.9973038,-0.2474297
0.44524205,-0.31588817,0.17896764,0.8007822,0.749238,-5.1510096,-2.3608513,7.113621,-0.003493565,-31.871723,1.3569691,-1.996915,-0.24742204
0.44641066,-0.3158882,0.17896698,0.80078214,0.74923754,-5.151008,-2.3608515,7.113614,-0.0034933342,-31.871786,1.3568395,-1.9965293,-0.2474146
0.4475793,-0.3158882,0.17896758,0.80078185,0.749237,-5.1510124,-2.360852,7.113601,-0.0034931344,-31.87186,1.3567091,-1.9961525,-0.24740735
0.4487479,-0.31588814,0.17896752,0.80078226,0.74923635,-5.1510153,-2.360852,7.1135855,-0.0034928925,-31.871943,1.3565786,-1.9957733,-0.24739984
0.4499165,-0.315888,0.17896686,0.80078226,0.7492359,-5.1510143,-2.3608525,7.1135793,-0.003492635,-31.872019,1.3564476,-1.9953879,-0.24739258
0.45108512,-0.31588808,0.17896907,0.8007822,0.7492353,-5.1510167,-2.360853,7.1135607,-0.0034923758,-31.87211,1.3563176,-1.995018,-0.24738577
0.45225373,-0.3158879,0.17896901,0.8007823,0.7492344,-5.151021,-2.3608537,7.113549,-0.003492145,-31.872185,1.3561863,-1.9946383,-0.24737789
0.45342237,-0.3158879,0.17896919,0.8007826,0.749234,-5.151026,-2.3608541,7.1135464,-0.0034919218,-31.87226,1.3560557,-1.9942592,-0.24737044
0.45459098,-0.3158878,0.1789702,0.80078214,0.7492334,-5.1510277,-2.3608553,7.113537,-0.0034916266,-31.872347,1.355924,-1.9938836,-0.2473631
0.45575958,-0.31588772,0.17896955,0.8007823,0.74923253,-5.151032,-2.360856,7.1135373,-0.003491423,-31.872417,1.3557935,-1.9935006,-0.2473554
0.4569282,-0.31588772,0.17896985,0.8007825,0.7492323,-5.1510315,-2.360856,7.1135154,-0.0034911565,-31.872519,1.3556609,-1.9931246,-0.24734788
0.4580968,-0.31588766,0.17897002,0.80078226,0.74923164,-5.151036,-2.360857,7.1135144,-0.0034909418,-31.872599,1.3555309,-1.9927461,-0.24734019
0.45926544,-0.31588766,0.17897014,0.80078256,0.7492313,-5.151037,-2.3608582,7.1135073,-0.0034906787,-31.872688,1.3553984,-1.9923658,-0.24733247
0.46043405,-0.31588763,0.17897062,0.8007826,0.74923056,-5.1510386,-2.3608587,7.1135006,-0.0034904357,-31.872766,1.3552655,-1.991991,-0.24732487
0.46160266,-0.31588763,0.17897217,0.8007827,0.7492298,-5.151046,-2.360859,7.1134987,-0.0034901297,-31.87286,1.3551339,-1.9916191,-0.24731731
0.46277127,-0.31588766,0.17897277,0.8007832,0.74922943,-5.151047,-2.360859,7.1134996,-0.003489858,-31.872942,1.3550019,-1.9912453,-0.24730963
0.46393988,-0.3158877,0.17897318,0.80078375,0.74922884,-5.1510506,-2.3608603,7.1135015,-0.003489647,-31.873032,1.3548694,-1.9908686,-0.24730216
0.4651085,-0.31588772,0.17897497,0.8007836,0.7492281,-5.1510577,-2.3608608,7.1134973,-0.003489378,-31.873117,1.3547368,-1.9904983,-0.2472945
0.46627712,-0.31588775,0.17897527,0.80078363,0.7492277,-5.151061,-2.3608613,7.113489,-0.0034891595,-31.873198,1.3546046,-1.9901237,-0.24728648
0.46744573,-0.31588772,0.17897741,0.8007839,0.7492272,-5.1510615,-2.3608623,7.113506,-0.0034888363,-31.873291,1.354471,-1.9897583,-0.24727905
0.46861434,-0.31588772,0.17897795,0.8007838,0.74922687,-5.1510677,-2.360863,7.1134944,-0.0034886156,-31.873371,1.3543386,-1.9893827,-0.24727115
0.46978295,-0.31588775,0.17897992,0.8007841,0.74922603,-5.15107,-2.3608642,7.1134996,-0.00348835,-31.873476,1.3542055,-1.9890169,-0.24726382
0.47095156,-0.31588772,0.17897998,0.800784,0.7492253,-5.151077,-2.3608642,7.1134973,-0.0034880447,-31.873558,1.3540723,-1.9886392,-0.24725568
0.4721202,-0.31588775,0.17897932,0.8007841,0.74922514,-5.1510835,-2.3608644,7.1135044,-0.0034878203,-31.873638,1.3539392,-1.9882593,-0.2472473
0.4732888,-0.31588775,0.178982,0.8007849,0.74922484,-5.151085,-2.3608658,7.1135163,-0.0034875385,-31.873726,1.3538046,-1.9878969,-0.24723993
0.4744574,-0.31588787,0.17898463,0.80078447,0.74922365,-5.151085,-2.3608668,7.1135235,-0.0034873001,-31.873808,1.3536707,-1.987533,-0.24723221
0.47562602,-0.31588787,0.17898445,0.80078477,0.7492233,-5.1510925,-2.3608675,7.1135178,-0.0034869206,-31.873917,1.3535368,-1.9871564,-0.24722388
0.47679463,-0.3158879,0.1789862,0.8007845,0.74922323,-5.151099,-2.360869,7.113529,-0.0034866554,-31.874014,1.3534027,-1.9867883,-0.24721587
0.47796327,-0.31588793,0.17898686,0.8007849,0.74922264,-5.1511006,-2.3608694,7.1135483,-0.0034863793,-31.874083,1.353268,-1.9864165,-0.24720763
0.47913188,-0.3158879,0.17898841,0.8007853,0.74922204,-5.1511064,-2.3608701,7.113555,-0.00348612,-31.874191,1.3531346,-1.9860468,-0.24719958
0.4803005,-0.31588796,0.17898925,0.80078524,0.74922174,-5.1511097,-2.3608706,7.11357,-0.003485883,-31.87427,1.3529998,-1.9856771,-0.24719137
0.4814691,-0.3158881,0.17899103,0.8007858,0.749221,-5.1511083,-2.3608708,7.113574,-0.0034855243,-31.874361,1.3528646,-1.9853117,-0.2471835
0.4826377,-0.3158881,0.17899223,0.80078566,0.7492205,-5.1511145,-2.3608718,7.113589,-0.003485253,-31.874462,1.352731,-1.9849424,-0.24717519
0.48380634,-0.31588817,0.17899425,0.80078626,0.74921983,-5.151119,-2.3608725,7.1135993,-0.0034849988,-31.87456,1.3525951,-1.9845771,-0.24716696
0.48497495,-0.31588832,0.17899562,0.80078673,0.74921954,-5.1511254,-2.3608732,7.1136255,-0.0034846836,-31.874647,1.3524609,-1.9842103,-0.24715918
0.48614356,-0.31588832,0.17899568,0.80078673,0.7492192,-5.1511307,-2.360874,7.1136355,-0.0034844256,-31.874737,1.3523241,-1.9838369,-0.24715026
0.48731217,-0.31588843,0.1789973,0.8007868,0.7492186,-5.151135,-2.3608747,7.1136465,-0.003484078,-31.874846,1.3521892,-1.9834698,-0.2471416
0.48848078,-0.31588855,0.1789998,0.80078673,0.7492181,-5.151139,-2.3608751,7.1136622,-0.0034838077,-31.874935,1.3520532,-1.9831092,-0.24713375
0.48964942,-0.3158886,0.17900135,0.8007867,0.74921745,-5.1511436,-2.3608768,7.1136713,-0.0034834738,-31.875029,1.3519174,-1.9827423,-0.24712528
0.49081802,-0.31588867,0.17900331,0.80078727,0.7492173,-5.1511536,-2.3608775,7.113698,-0.00348314,-31.87512,1.3517816,-1.9823794,-0.24711688
0.49198663,-0.3158888,0.17900409,0.80078757,0.7492165,-5.1511574,-2.3608785,7.113715,-0.003482872,-31.875216,1.3516457,-1.9820093,-0.24710852
0.49315524,-0.31588876,0.17900701,0.8007873,0.74921626,-5.1511593,-2.3608804,7.1137266,-0.0034825723,-31.875313,1.3515102,-1.9816504,-0.24710035
0.49432385,-0.31588888,0.17900796,0.8007876,0.74921566,-5.1511693,-2.36088,7.113752,-0.0034822854,-31.875412,1.3513731,-1.9812824,-0.24709159
0.4954925,-0.315889,0.17900951,0.8007879,0.7492155,-5.151175,-2.3608809,7.1137805,-0.0034819779,-31.875507,1.3512363,-1.9809153,-0.24708304
0.4966611,-0.31588906,0.179011,0.8007884,0.74921507,-5.151181,-2.3608816,7.113802,-0.0034816216,-31.87563,1.351099,-1.9805517,-0.24707429
0.4978297,-0.31588903,0.17901404,0.8007883,0.74921435,-5.151183,-2.3608825,7.113824,-0.0034813,-31.87572,1.3509626,-1.9801931,-0.24706599
0.4989983,-0.31588933,0.17901553,0.8007889,0.7492139,-5.1511903,-2.360884,7.113852,-0.0034809762,-31.875818,1.3508247,-1.979831,-0.24705729
0.50016695,-0.3158894,0.17901851,0.8007889,0.74921334,-5.151195,-2.3608844,7.1138687,-0.0034806784,-31.875917,1.3506877,-1.9794724,-0.24704885
0.50133556,-0.3158894,0.17901947,0.80078876,0.74921274,-5.151204,-2.360885,7.1138916,-0.0034803662,-31.876017,1.3505507,-1.9791046,-0.2470399
0.50250417,-0.3158895,0.17902209,0.8007887,0.7492123,-5.1512127,-2.3608863,7.113916,-0.0034800584,-31.876112,1.3504126,-1.9787451,-0.24703118
0.5036728,-0.3158897,0.17902406,0.80078894,0.74921185,-5.1512146,-2.3608875,7.113938,-0.003479747,-31.876217,1.3502756,-1.9783852,-0.24702248
0.5048414,-0.31588978,0.17902549,0.80078954,0.7492115,-5.1512213,-2.360888,7.113975,-0.0034793932,-31.876324,1.3501375,-1.9780202,-0.24701363
0.50601,-0.31588987,0.17902918,0.80078965,0.74921113,-5.1512322,-2.3608892,7.113998,-0.0034790812,-31.876432,1.3499986,-1.9776663,-0.24700515
0.5071786,-0.31589013,0.17903234,0.8007898,0.7492107,-5.151239,-2.36089,7.114039,-0.0034787522,-31.876535,1.3498608,-1.9773126,-0.24699643
0.5083472,-0.31589022,0.17903413,0.8007903,0.74920994,-5.1512413,-2.3608906,7.114062,-0.0034783601,-31.876629,1.3497224,-1.97695,-0.24698757
0.5095158,-0.31589034,0.17903532,0.8007907,0.7492096,-5.151249,-2.3608916,7.1140795,-0.0034780672,-31.876728,1.3495835,-1.9765863,-0.24697855
0.51068443,-0.31589046,0.1790389,0.80079085,0.7492093,-5.151256,-2.3608932,7.1141224,-0.0034777483,-31.876839,1.3494452,-1.9762334,-0.24697003
0.5118531,-0.31589055,0.17904188,0.80079114,0.7492089,-5.151263,-2.3608935,7.1141505,-0.0034773957,-31.876942,1.3493061,-1.975877,-0.24696079
0.5130217,-0.3158907,0.17904468,0.8007913,0.74920845,-5.1512713,-2.360894,7.114182,-0.003477093,-31.877056,1.3491668,-1.9755195,-0.24695191
0.5141903,-0.31589088,0.17904623,0.80079174,0.74920785,-5.151281,-2.3608956,7.114216,-0.0034767357,-31.877161,1.3490274,-1.9751582,-0.24694242
0.5153589,-0.31589097,0.17904957,0.80079246,0.74920774,-5.151284,-2.3608966,7.1142554,-0.0034763948,-31.877253,1.348888,-1.9748067,-0.24693382
0.51652753,-0.31589112,0.17905064,0.80079246,0.7492072,-5.1512904,-2.3608978,7.114291,-0.003476123,-31.87736,1.3487492,-1.9744421,-0.24692428
0.51769614,-0.31589139,0.17905273,0.8007926,0.74920684,-5.1512933,-2.3608994,7.1143208,-0.0034757569,-31.877478,1.3486105,-1.9740834,-0.24691519
0.51886475,-0.31589147,0.17905737,0.8007931,0.7492064,-5.1513076,-2.3609004,7.114364,-0.0034753766,-31.87758,1.348469,-1.9737358,-0.24690615
0.52003336,-0.31589165,0.17906,0.8007934,0.7492062,-5.1513124,-2.3609018,7.1144023,-0.003475029,-31.8777,1.3483292,-1.9733796,-0.24689715
0.52120197,-0.31589174,0.17906137,0.80079365,0.74920595,-5.1513176,-2.360902,7.1144295,-0.0034746728,-31.877804,1.3481891,-1.9730166,-0.24688737
0.5223706,-0.3158919,0.17906393,0.80079395,0.74920535,-5.151324,-2.360904,7.114464,-0.0034743675,-31.877909,1.3480489,-1.9726604,-0.24687818
0.52353925,-0.3158922,0.17906739,0.8007943,0.7492049,-5.1513305,-2.3609047,7.114513,-0.0034739801,-31.87802,1.3479073,-1.9723095,-0.24686913
0.52470785,-0.31589237,0.17907043,0.80079454,0.7492047,-5.1513386,-2.3609056,7.1145635,-0.0034736574,-31.878115,1.3477668,-1.9719559,-0.24685986
0.52587646,-0.3158925,0.17907377,0.8007948,0.74920434,-5.15135,-2.3609073,7.1146007,-0.0034732863,-31.878227,1.3476269,-1.9716052,-0.2468507
0.5270451,-0.3158927,0.17907663,0.8007952,0.74920374,-5.1513643,-2.3609087,7.1146426,-0.003472914,-31.878345,1.3474848,-1.9712507,-0.2468411
0.5282137,-0.31589282,0.17907842,0.80079573,0.7492032,-5.1513667,-2.3609097,7.114684,-0.003472572,-31.87845,1.3473434,-1.9708914,-0.24683104
0.5293823,-0.31589302,0.17908181,0.80079615,0.749203,-5.1513786,-2.3609102,7.1147203,-0.0034721885,-31.878565,1.3472023,-1.9705414,-0.24682194
0.5305509,-0.3158933,0.17908557,0.80079633,0.74920243,-5.151387,-2.3609116,7.1147695,-0.0034718807,-31.878672,1.3470604,-1.9701929,-0.24681255
0.5317195,-0.3158936,0.17908747,0.80079657,0.7492021,-5.1513925,-2.3609123,7.114804,-0.003471458,-31.878794,1.346919,-1.9698348,-0.24680279
0.5328881,-0.3158937,0.17909153,0.80079675,0.74920154,-5.1513996,-2.360914,7.114859,-0.0034710881,-31.878899,1.3467757,-1.9694881,-0.24679331
0.5340567,-0.31589386,0.17909421,0.80079615,0.7492012,-5.151405,-2.360915,7.1149015,-0.0034707666,-31.87901,1.3466349,-1.9691325,-0.24678348
0.5352254,-0.31589404,0.17909707,0.8007969,0.74920094,-5.151412,-2.3609157,7.1149483,-0.003470352,-31.87913,1.3464922,-1.9687799,-0.24677376
0.536394,-0.31589428,0.17910089,0.8007972,0.7492006,-5.1514215,-2.3609169,7.1149926,-0.0034699996,-31.879244,1.3463501,-1.9684315,-0.24676424
0.5375626,-0.31589448,0.17910458,0.8007977,0.74920005,-5.1514325,-2.3609176,7.115039,-0.0034696334,-31.879347,1.346208,-1.9680849,-0.24675466
0.5387312,-0.31589466,0.17910816,0.8007983,0.7491998,-5.151437,-2.3609195,7.1150904,-0.0034692236,-31.879469,1.3460654,-1.967736,-0.24674477
0.5398998,-0.31589493,0.17911126,0.8007986,0.74919957,-5.151448,-2.3609214,7.11514,-0.0034688707,-31.879572,1.3459222,-1.9673864,-0.2467349
0.54106843,-0.31589514,0.17911531,0.800799,0.74919957,-5.1514554,-2.360922,7.1151953,-0.0034685156,-31.879684,1.3457781,-1.9670396,-0.24672543
0.54223704,-0.31589532,0.17911817,0.80079913,0.74919885,-5.1514688,-2.360924,7.1152396,-0.0034681333,-31.879808,1.3456336,-1.9666864,-0.2467152
0.54340565,-0.3158955,0.1791208,0.8007995,0.7491986,-5.1514773,-2.3609247,7.1152954,-0.0034677112,-31.879915,1.3454912,-1.966335,-0.24670517
0.54457426,-0.31589583,0.17912342,0.80079955,0.7491983,-5.1514874,-2.360925,7.115351,-0.0034673468,-31.880018,1.3453472,-1.9659802,-0.24669494
0.54574287,-0.31589594,0.17912884,0.80080026,0.74919784,-5.151494,-2.360926,7.1153975,-0.0034669547,-31.880136,1.3452041,-1.965642,-0.24668512
0.5469115,-0.3158962,0.17913146,0.8008008,0.74919766,-5.1515007,-2.3609278,7.1154504,-0.003466525,-31.880266,1.3450589,-1.9652915,-0.24667518
0.54808015,-0.31589648,0.17913528,0.8008008,0.7491973,-5.1515102,-2.3609288,7.115512,-0.0034661503,-31.88037,1.3449156,-1.9649438,-0.24666502
0.54924875,-0.3158967,0.17913903,0.8008015,0.749197,-5.15152,-2.3609304,7.1155624,-0.0034657654,-31.880486,1.3447704,-1.9645971,-0.24665476
0.55041736,-0.31589684,0.17914243,0.80080175,0.7491967,-5.1515346,-2.3609314,7.115616,-0.003465413,-31.880606,1.344626,-1.964248,-0.24664469
0.551586,-0.31589708,0.179146,0.8008017,0.74919647,-5.151544,-2.3609324,7.115676,-0.0034649798,-31.880722,1.3444821,-1.963903,-0.24663453
0.5527546,-0.3158974,0.17915072,0.8008021,0.7491959,-5.1515503,-2.3609335,7.115732,-0.0034646017,-31.88084,1.3443369,-1.9635606,-0.24662448
0.5539232,-0.31589764,0.1791537,0.8008027,0.7491955,-5.151557,-2.3609345,7.115797,-0.0034642294,-31.880947,1.3441918,-1.9632109,-0.24661393
0.5550918,-0.31589785,0.17915644,0.8008028,0.7491951,-5.151569,-2.360936,7.1158476,-0.0034638098,-31.881067,1.3440461,-1.9628595,-0.24660367
0.5562604,-0.3158981,0.17916061,0.8008035,0.7491951,-5.151572,-2.3609374,7.115909,-0.0034634045,-31.88119,1.3439008,-1.9625167,-0.24659291
0.557429,-0.3158983,0.17916383,0.8008036,0.7491949,-5.1515856,-2.3609383,7.115962,-0.0034630382,-31.881315,1.3437546,-1.9621698,-0.24658254
0.5585976,-0.31589872,0.17916788,0.8008039,0.74919486,-5.1515937,-2.3609395,7.116024,-0.003462599,-31.881424,1.3436083,-1.9618248,-0.2465722
0.5597663,-0.3158989,0.17917241,0.8008043,0.7491943,-5.1516056,-2.360941,7.116084,-0.003462245,-31.881552,1.3434625,-1.9614829,-0.2465618
0.5609349,-0.31589907,0.17917539,0.8008051,0.74919385,-5.151616,-2.3609414,7.116142,-0.0034618839,-31.88168,1.3433168,-1.9611349,-0.24655096
0.5621035,-0.31589943,0.17917986,0.80080557,0.7491936,-5.1516275,-2.360943,7.116207,-0.0034614147,-31.881805,1.3431703,-1.9607944,-0.24654089
0.5632721,-0.31589967,0.17918439,0.8008063,0.74919266,-5.151636,-2.360944,7.1162615,-0.0034610254,-31.88191,1.3430233,-1.9604536,-0.24653043
0.5644407,-0.31589994,0.17918833,0.8008065,0.7491932,-5.151646,-2.3609455,7.1163316,-0.003460627,-31.882034,1.3428771,-1.9601082,-0.24651942
0.56560934,-0.31590015,0.17919083,0.8008067,0.7491928,-5.1516576,-2.3609474,7.1163936,-0.0034602608,-31.882153,1.342729,-1.9597589,-0.24650854
0.56677794,-0.31590047,0.17919745,0.80080694,0.74919224,-5.151667,-2.3609478,7.1164575,-0.0034598599,-31.882286,1.3425843,-1.95943,-0.24649832
0.56794655,-0.3159007,0.17920138,0.8008077,0.7491922,-5.151679,-2.36095,7.116525,-0.003459365,-31.882412,1.3424361,-1.9590846,-0.24648777
0.56911516,-0.315901,0.17920603,0.8008084,0.7491919,-5.1516886,-2.3609514,7.1165924,-0.0034589914,-31.882526,1.3422886,-1.9587462,-0.24647684
0.5702838,-0.3159013,0.17920901,0.80080837,0.74919116,-5.1516957,-2.3609529,7.1166453,-0.0034585148,-31.882654,1.3421408,-1.9583975,-0.24646583
0.5714524,-0.31590155,0.17921485,0.80080867,0.7491914,-5.15171,-2.3609543,7.1167307,-0.0034581325,-31.882761,1.3419937,-1.9580648,-0.24645513
0.57262105,-0.31590182,0.17921628,0.8008092,0.74919105,-5.151722,-2.3609552,7.116781,-0.0034577525,-31.882887,1.3418443,-1.9577097,-0.24644364
0.57378966,-0.3159022,0.17922123,0.8008097,0.7491906,-5.151732,-2.3609567,7.116855,-0.0034572536,-31.88301,1.3416969,-1.9573729,-0.24643272
0.57495826,-0.31590235,0.17922623,0.80081093,0.74919045,-5.1517444,-2.3609576,7.116931,-0.0034568717,-31.88313,1.3415488,-1.9570357,-0.2464217
0.5761269,-0.3159027,0.17923029,0.80081075,0.74919003,-5.151758,-2.3609593,7.116992,-0.003456492,-31.883251,1.3413998,-1.9566934,-0.24641062
0.5772955,-0.31590298,0.1792353,0.80081105,0.74919,-5.151767,-2.3609605,7.1170673,-0.0034560922,-31.883371,1.3412511,-1.956356,-0.24639992
0.5784641,-0.31590322,0.1792406,0.8008118,0.74918973,-5.151774,-2.3609617,7.117142,-0.003455672,-31.883488,1.3411016,-1.9560202,-0.24638903
0.5796327,-0.3159035,0.1792446,0.80081165,0.7491895,-5.151786,-2.3609629,7.1172023,-0.0034552065,-31.88361,1.3409523,-1.9556789,-0.24637754
0.5808013,-0.31590384,0.17924894,0.8008124,0.7491891,-5.1517997,-2.3609643,7.117274,-0.0034547558,-31.88373,1.3408043,-1.9553411,-0.24636643
0.5819699,-0.3159042,0.17925186,0.80081284,0.749189,-5.1518126,-2.360966,7.117354,-0.0034544033,-31.883856,1.340654,-1.9549918,-0.24635476
0.5831385,-0.31590462,0.17925735,0.8008134,0.74918866,-5.1518235,-2.3609672,7.1174235,-0.003453924,-31.883976,1.3405038,-1.9546596,-0.24634372
0.5843072,-0.31590483,0.17926158,0.80081415,0.74918836,-5.151834,-2.3609686,7.1174884,-0.0034534945,-31.884108,1.3403546,-1.9543205,-0.24633226
